"Longitude","Latitude","Elevation","Altitude","Clutter_height","Distance","Path_Loss"
3.165573307,6.678290807,56,61,4,468,"E"
3.165573307,6.678290807,56,61,4,468,"F"
3.165582307,6.678290914,56,61,4,468,"F"
3.165600201,6.678300127,56,61,4,470,"F"
3.165600201,6.678300127,56,61,4,470,"F"
3.165618202,6.678300341,56,61,4,472,"F"
3.165645097,6.678309661,56,61,4,475,"F"
3.165645097,6.678309661,56,61,4,475,"F"
3.165654098,6.678309768,56,61,4,475,"F"
3.165672099,6.678309981,56,61,4,477,"F"
3.165672099,6.678309981,56,61,4,477,"F"
3.165681099,6.678310088,56,61,4,477,"F"
3.165716995,6.678319515,56,61,4,481,"F"
3.16575289,6.678328942,56,61,4,484,"F"
3.16575289,6.678328942,56,61,4,484,"F"
3.16576189,6.678329049,56,61,4,485,"F"
3.165779892,6.678329263,56,61,4,486,"F"
3.165779892,6.678329263,56,61,4,486,"F"
3.165797786,6.678338475,56,61,4,488,"F"
3.165824787,6.678338796,56,61,4,490,"F"
3.165824787,6.678338796,56,61,4,490,"F"
3.165860683,6.678348223,56,61,4,494,"F"
3.165860683,6.678348223,56,61,4,494,"E"
3.165869683,6.67834833,56,61,4,494,"E"
3.165878684,6.678348437,56,61,4,495,"E"
3.165896578,6.67835765,56,61,4,497,"E"
3.165896578,6.67835765,56,61,4,497,"E"
3.16592358,6.67835797,56,61,4,499,"E"
3.16592358,6.67835797,56,61,4,499,"F"
3.165959475,6.678367397,56,61,4,503,"F"
3.165968475,6.678367504,56,61,4,503,"E"
3.165977476,6.678367611,56,61,4,504,"E"
3.165986477,6.678367718,56,61,4,505,"E"
3.166004371,6.678376931,56,61,4,507,"E"
3.166004371,6.678376931,56,61,4,507,"E"
3.166031372,6.678377252,55,61,4,509,"E"
3.166040373,6.678377359,55,61,4,510,"E"
3.166040373,6.678377359,55,61,4,510,"F"
3.166049374,6.678377465,55,61,4,510,"F"
3.166067268,6.678386678,55,61,4,512,"F"
3.166076268,6.678386785,55,61,4,513,"G"
3.16610327,6.678387106,55,61,4,515,"G"
3.16610327,6.678387106,55,61,4,515,"F"
3.166112164,6.678396212,55,61,4,517,"F"
3.166139165,6.678396533,55,61,4,519,"F"
3.166139165,6.678396533,55,61,4,519,"F"
3.166148166,6.67839664,55,61,4,520,"F"
3.166175061,6.678405959,55,61,4,522,"F"
3.166175061,6.678405959,55,61,4,522,"F"
3.166184061,6.678406066,55,61,4,523,"F"
3.166202062,6.67840628,55,61,4,525,"F"
3.166211063,6.678406387,55,61,4,525,"F"
3.166211063,6.678406387,55,61,4,525,"F"
3.166237958,6.678415707,55,61,4,528,"F"
3.166246958,6.678415814,55,61,4,529,"F"
3.16627396,6.678416135,55,61,4,531,"F"
3.16627396,6.678416135,55,61,4,531,"G"
3.166282961,6.678416241,55,61,4,532,"G"
3.166300962,6.678416455,55,61,4,533,"G"
3.166300962,6.678416455,55,61,4,533,"F"
3.166309962,6.678416562,55,61,4,534,"F"
3.166318963,6.678416669,55,61,4,535,"F"
3.166327963,6.678416776,55,61,4,535,"E"
3.166345858,6.678425989,55,61,4,537,"E"
3.166354858,6.678426096,55,61,4,538,"F"
3.166363859,6.678426203,55,61,4,539,"F"
3.166372859,6.67842631,55,61,4,540,"F"
3.166372859,6.67842631,55,62,4,540,"F"
3.16638186,6.678426417,55,62,4,540,"F"
3.16639086,6.678426524,55,62,4,541,"F"
3.16639086,6.678426524,55,62,4,541,"E"
3.166399861,6.678426631,55,62,4,542,"E"
3.166399861,6.678426631,55,62,4,542,"F"
3.166408862,6.678426737,55,62,4,543,"F"
3.166408862,6.678426737,55,62,4,543,"F"
3.166417755,6.678435843,55,62,4,544,"F"
3.166417755,6.678435843,55,62,4,544,"F"
3.166426756,6.67843595,55,61,4,545,"F"
3.166426756,6.67843595,55,61,4,545,"F"
3.166426756,6.67843595,55,61,4,545,"G"
3.166426756,6.67843595,55,61,4,545,"F"
3.166426756,6.67843595,55,61,4,545,"E"
3.166435756,6.678436057,55,61,4,545,"E"
3.166435756,6.678436057,55,61,4,545,"F"
3.166435756,6.678436057,55,61,4,545,"F"
3.166435756,6.678436057,55,61,4,545,"F"
3.166435756,6.678436057,55,61,4,545,"F"
3.166444757,6.678436164,55,61,4,546,"F"
3.166444757,6.678436164,55,61,4,546,"F"
3.166453757,6.678436271,55,61,4,547,"F"
3.166453757,6.678436271,55,61,4,547,"F"
3.166462758,6.678436378,55,61,4,548,"F"
3.166471652,6.678445484,55,61,4,549,"F"
3.166480652,6.678445591,55,61,4,550,"F"
3.166489653,6.678445698,55,61,4,551,"F"
3.166489653,6.678445698,55,61,4,551,"F"
3.166498653,6.678445805,55,61,4,551,"F"
3.166507654,6.678445912,55,61,4,552,"F"
3.166507654,6.678445912,55,61,4,552,"F"
3.166525548,6.678455124,55,61,4,554,"F"
3.166525548,6.678455124,55,61,4,554,"F"
3.166543549,6.678455338,55,61,4,556,"F"
3.166543549,6.678455338,55,61,4,556,"F"
3.166561443,6.678464551,55,61,4,558,"F"
3.166561443,6.678464551,55,61,4,558,"F"
3.166579445,6.678464765,55,61,4,559,"F"
3.166579445,6.678464765,55,61,4,559,"F"
3.166597339,6.678473978,55,61,4,561,"F"
3.166606339,6.678474085,55,61,4,562,"F"
3.16661534,6.678474192,55,61,4,563,"F"
3.166624341,6.678474298,55,61,4,564,"F"
3.166642235,6.678483511,55,61,4,566,"F"
3.166651235,6.678483618,55,61,4,567,"F"
3.166660236,6.678483725,55,61,4,567,"F"
3.166669237,6.678483832,55,61,4,568,"F"
3.166687238,6.678484046,55,61,4,570,"F"
3.166687238,6.678484046,55,61,4,570,"E"
3.166696131,6.678493152,55,61,4,571,"E"
3.166705132,6.678493259,55,61,4,572,"E"
3.166705132,6.678493259,55,61,4,572,"E"
3.166714132,6.678493366,55,61,4,573,"E"
3.166723133,6.678493473,55,61,4,573,"E"
3.166723133,6.678493473,55,61,4,573,"E"
3.166732027,6.678502578,55,61,4,575,"E"
3.166750028,6.678502792,55,61,4,576,"E"
3.166750028,6.678502792,55,61,4,576,"F"
3.166768029,6.678503006,55,61,4,578,"F"
3.166776923,6.678512112,55,61,4,579,"F"
3.166785923,6.678512219,55,61,4,580,"F"
3.166785923,6.678512219,55,61,4,580,"F"
3.166794924,6.678512326,55,61,4,581,"F"
3.166803924,6.678512433,55,61,4,581,"F"
3.166803924,6.678512433,55,61,4,581,"F"
3.166812925,6.67851254,55,61,4,582,"F"
3.166821819,6.678521646,55,61,4,584,"F"
3.166821819,6.678521646,55,61,4,584,"F"
3.166830819,6.678521752,55,61,4,584,"F"
3.16684882,6.678521966,55,61,4,586,"F"
3.16684882,6.678521966,55,61,4,586,"F"
3.166866715,6.678531179,55,61,4,588,"F"
3.166875715,6.678531286,55,61,4,589,"F"
3.166893716,6.6785315,55,61,4,590,"F"
3.166920611,6.67854082,55,61,4,593,"F"
3.166929612,6.678540926,55,61,4,594,"F"
3.166938612,6.678541033,55,61,4,595,"F"
3.166938612,6.678541033,55,61,4,595,"F"
3.166947613,6.67854114,55,61,4,596,"F"
3.166965614,6.678541354,55,61,4,597,"F"
3.166965614,6.678541354,55,61,4,597,"E"
3.166992509,6.678550674,55,61,4,600,"E"
3.16701051,6.678550888,55,61,4,602,"E"
3.16701051,6.678550888,55,61,4,602,"F"
3.167019404,6.678559994,55,61,4,603,"F"
3.167037405,6.678560207,55,61,4,605,"F"
3.167037405,6.678560207,55,61,4,605,"G"
3.167055406,6.678560421,55,61,4,606,"G"
3.167064406,6.678560528,55,61,4,607,"G"
3.167073407,6.678560635,55,61,4,608,"G"
3.167100302,6.678569955,55,61,4,611,"G"
3.167100302,6.678569955,55,61,4,611,"F"
3.167109302,6.678570062,55,61,4,611,"F"
3.167127304,6.678570276,55,61,4,613,"F"
3.167127304,6.678570276,55,61,4,613,"G"
3.167136197,6.678579381,56,61,4,614,"G"
3.167145198,6.678579488,56,61,4,615,"G"
3.167163199,6.678579702,56,61,4,617,"G"
3.167163199,6.678579702,56,61,4,617,"G"
3.1671812,6.678579916,56,61,4,618,"G"
3.167190201,6.678580023,56,61,4,619,"G"
3.167190094,6.678589022,56,61,4,620,"G"
3.167208095,6.678589236,56,61,4,621,"G"
3.167217096,6.678589343,56,61,4,622,"G"
3.167226096,6.67858945,56,61,4,623,"F"
3.167235097,6.678589557,56,61,4,624,"F"
3.167252991,6.678598769,56,61,4,626,"F"
3.167252991,6.678598769,56,61,4,626,"F"
3.167279993,6.67859909,56,61,4,628,"F"
3.167288993,6.678599197,56,61,4,629,"F"
3.167315888,6.678608517,56,61,4,632,"F"
3.167315888,6.678608517,56,61,4,632,"G"
3.167333889,6.678608731,56,61,4,634,"G"
3.167342783,6.678617836,56,61,4,635,"F"
3.167369785,6.678618157,56,61,4,637,"F"
3.167369785,6.678618157,56,61,4,637,"F"
3.167378785,6.678618264,56,61,4,638,"F"
3.16740568,6.678627584,56,61,4,641,"F"
3.16740568,6.678627584,56,61,4,641,"F"
3.167432682,6.678627904,56,61,4,644,"F"
3.167432682,6.678627904,56,61,4,644,"F"
3.167441683,6.678628011,56,61,4,644,"F"
3.167459577,6.678637224,56,61,4,647,"F"
3.167468577,6.678637331,56,61,4,647,"F"
3.167468577,6.678637331,56,61,4,647,"F"
3.167495579,6.678637652,56,62,4,650,"F"
3.16750458,6.678637759,56,62,4,650,"G"
3.16751358,6.678637866,56,62,4,651,"G"
3.167531475,6.678647078,56,62,4,654,"G"
3.167531475,6.678647078,56,62,4,654,"G"
3.167540475,6.678647185,56,62,4,654,"G"
3.167567477,6.678647506,56,62,4,657,"G"
3.167567477,6.678647506,56,62,4,657,"F"
3.167585478,6.67864772,56,62,4,658,"F"
3.167594372,6.678656826,56,62,4,660,"F"
3.167594372,6.678656826,56,62,4,660,"G"
3.167603372,6.678656933,56,62,4,661,"G"
3.167630374,6.678657253,56,62,4,663,"G"
3.167630374,6.678657253,56,62,4,663,"F"
3.167639375,6.67865736,56,62,4,664,"F"
3.16766627,6.67866668,56,62,4,667,"F"
3.16766627,6.67866668,56,62,4,667,"F"
3.16767527,6.678666787,56,62,4,668,"F"
3.167693272,6.678667001,56,62,4,669,"F"
3.167693272,6.678667001,56,62,4,669,"G"
3.167702272,6.678667108,56,62,4,670,"G"
3.167711273,6.678667215,56,62,4,671,"G"
3.167729167,6.678676427,57,62,4,673,"G"
3.167738168,6.678676534,57,62,4,674,"F"
3.167765169,6.678676855,57,62,4,676,"F"
3.167765169,6.678676855,57,62,4,676,"F"
3.167765062,6.678685854,57,63,4,677,"F"
3.167792064,6.678686175,57,63,4,679,"F"
3.167792064,6.678686175,57,63,4,679,"F"
3.167801065,6.678686282,57,63,4,680,"F"
3.16782796,6.678695601,57,63,4,683,"F"
3.16782796,6.678695601,57,63,4,683,"G"
3.16783696,6.678695708,57,63,4,684,"G"
3.167854961,6.678695922,57,63,4,686,"G"
3.167854961,6.678695922,57,63,4,686,"F"
3.167872963,6.678696136,57,63,4,687,"F"
3.167881856,6.678705242,57,63,4,689,"F"
3.167890857,6.678705349,57,63,4,689,"F"
3.167917859,6.678705669,57,63,4,692,"F"
3.167926859,6.678705776,57,63,4,693,"G"
3.167953754,6.678715096,58,63,4,696,"G"
3.167953754,6.678715096,58,63,4,696,"F"
3.167971755,6.67871531,58,63,4,697,"F"
3.167980756,6.678715417,58,63,4,698,"F"
3.167980756,6.678715417,58,63,4,698,"F"
3.167989757,6.678715524,58,63,4,699,"F"
3.168016652,6.678724843,58,63,4,702,"F"
3.168016652,6.678724843,58,63,4,702,"F"
3.168034653,6.678725057,58,63,4,704,"F"
3.168043653,6.678725164,58,63,4,704,"F"
3.168070548,6.678734484,58,63,4,708,"F"
3.168070548,6.678734484,58,63,4,708,"G"
3.168079549,6.678734591,58,63,4,708,"G"
3.16809755,6.678734804,58,63,4,710,"G"
3.16809755,6.678734804,58,63,4,710,"G"
3.168106551,6.678734911,58,63,4,711,"G"
3.168133446,6.678744231,58,63,4,714,"G"
3.168133446,6.678744231,58,63,4,714,"G"
3.168142446,6.678744338,58,63,4,715,"G"
3.168160447,6.678744552,58,63,4,716,"G"
3.168160447,6.678744552,58,63,4,716,"G"
3.16816034,6.678753551,58,63,4,717,"G"
3.168178342,6.678753764,58,63,4,719,"G"
3.168187342,6.678753871,58,63,4,719,"G"
3.168196343,6.678753978,58,63,4,720,"F"
3.168214237,6.678763191,58,63,16,722,"F"
3.168214237,6.678763191,58,63,16,722,"G"
3.168241239,6.678763512,58,63,16,725,"G"
3.16825024,6.678763619,58,63,16,726,"G"
3.16825024,6.678763619,58,63,16,726,"F"
3.16825924,6.678763726,58,63,16,727,"F"
3.168259133,6.678772724,58,63,16,727,"F"
3.168268134,6.678772831,58,63,16,728,"F"
3.168277134,6.678772938,58,63,16,729,"F"
3.168277134,6.678772938,58,63,16,729,"G"
3.168286135,6.678773045,58,63,16,730,"G"
3.168304029,6.678782258,58,63,16,732,"G"
3.168304029,6.678782258,58,63,16,732,"F"
3.168322031,6.678782472,58,63,16,734,"F"
3.168331031,6.678782579,58,63,16,734,"F"
3.168340032,6.678782686,58,63,16,735,"F"
3.168349032,6.678782792,58,63,16,736,"F"
3.168366927,6.678792005,58,63,16,738,"F"
3.168366927,6.678792005,58,63,16,738,"G"
3.168375927,6.678792112,58,63,16,739,"G"
3.168402929,6.678792433,58,63,16,742,"G"
3.168411823,6.678801539,58,63,16,743,"G"
3.168429824,6.678801752,58,64,16,745,"G"
3.168429824,6.678801752,58,64,16,745,"F"
3.168438825,6.678801859,58,64,16,745,"F"
3.168456719,6.678811072,58,64,16,748,"F"
3.168456719,6.678811072,58,64,16,748,"G"
3.16846572,6.678811179,58,64,16,749,"G"
3.168483721,6.678811393,58,64,16,750,"G"
3.168492721,6.6788115,58,64,16,751,"G"
3.168492721,6.6788115,58,64,16,751,"G"
3.168501722,6.678811607,58,64,16,752,"G"
3.168528617,6.678820926,58,64,16,755,"G"
3.168537618,6.678821033,58,64,16,756,"G"
3.168555619,6.678821247,58,64,16,758,"G"
3.168555619,6.678821247,58,64,16,758,"G"
3.168582514,6.678830567,58,64,16,761,"G"
3.168582514,6.678830567,58,64,16,761,"G"
3.168600515,6.67883078,58,64,16,762,"G"
3.168618409,6.678839993,58,64,16,764,"G"
3.168618409,6.678839993,58,64,16,764,"G"
3.168645411,6.678840314,58,64,16,767,"G"
3.168645411,6.678840314,58,64,16,767,"G"
3.168654412,6.678840421,58,64,16,768,"G"
3.168663412,6.678840528,58,64,4,769,"G"
3.168681307,6.67884974,58,64,4,771,"G"
3.168699308,6.678849954,58,64,4,773,"G"
3.168699308,6.678849954,58,64,4,773,"H"
3.168717309,6.678850168,58,64,4,774,"H"
3.16872631,6.678850275,58,64,4,775,"H"
3.16873531,6.678850382,58,64,4,776,"H"
3.168744204,6.678859488,58,64,4,777,"F"
3.168762205,6.678859702,58,64,4,779,"F"
3.168762205,6.678859702,58,64,4,779,"G"
3.168771206,6.678859808,58,64,4,780,"G"
3.168789207,6.678860022,58,64,4,782,"G"
3.168798208,6.678860129,58,64,4,782,"G"
3.168807101,6.678869235,58,64,4,784,"G"
3.168825103,6.678869449,58,64,4,786,"G"
3.168825103,6.678869449,58,64,4,786,"G"
3.168843104,6.678869663,58,64,4,787,"G"
3.168843104,6.678869663,58,64,4,787,"G"
3.168852105,6.678869769,58,64,4,788,"G"
3.168869999,6.678878982,58,64,4,790,"G"
3.168869999,6.678878982,58,64,4,790,"G"
3.168878999,6.678879089,58,64,4,791,"G"
3.168888,6.678879196,58,64,4,792,"G"
3.168897001,6.678879303,58,64,4,793,"G"
3.168897001,6.678879303,58,64,4,793,"G"
3.168906001,6.67887941,58,64,4,794,"G"
3.168915002,6.678879517,58,64,4,795,"G"
3.168923896,6.678888623,58,64,4,796,"G"
3.168923896,6.678888623,58,64,4,796,"G"
3.168941897,6.678888836,58,64,4,798,"G"
3.168950898,6.678888943,58,64,4,799,"G"
3.168968899,6.678889157,58,64,4,800,"G"
3.168977899,6.678889264,58,64,4,801,"G"
3.168977792,6.678898263,58,64,4,802,"G"
3.168986793,6.67889837,58,64,4,802,"G"
3.168995794,6.678898477,58,64,4,803,"G"
3.168995794,6.678898477,58,64,4,803,"G"
3.169013795,6.67889869,58,64,4,805,"G"
3.169022796,6.678898797,58,64,4,806,"G"
3.169022796,6.678898797,58,64,4,806,"G"
3.16904069,6.67890801,58,64,4,808,"G"
3.16904069,6.67890801,58,64,4,808,"H"
3.169049691,6.678908117,58,64,4,809,"H"
3.169058691,6.678908224,58,64,4,810,"H"
3.169058691,6.678908224,58,64,4,810,"G"
3.169067692,6.678908331,59,64,4,811,"G"
3.169076692,6.678908438,59,64,4,812,"G"
3.169085693,6.678908545,59,64,4,812,"G"
3.169094694,6.678908651,59,64,4,813,"G"
3.169094587,6.67891765,59,64,4,814,"G"
3.169103587,6.678917757,59,64,4,815,"G"
3.169112588,6.678917864,59,64,4,815,"G"
3.169112588,6.678917864,59,64,4,815,"F"
3.169121589,6.678917971,59,64,4,816,"F"
3.169121589,6.678917971,59,64,4,816,"E"
3.16913959,6.678918185,59,64,4,818,"E"
3.16913959,6.678918185,59,64,4,818,"E"
3.16914859,6.678918292,59,64,4,819,"E"
3.169157591,6.678918399,59,64,4,820,"E"
3.169166592,6.678918505,59,64,4,821,"E"
3.169166485,6.678927504,59,64,4,821,"E"
3.169175485,6.678927611,59,64,4,822,"F"
3.163479011,6.674998862,51,57,6,69,"B"
3.163479011,6.674998862,51,57,6,69,"B"
3.163479011,6.674998862,51,57,6,69,"B"
3.163479011,6.674998862,51,57,6,69,"C"
3.163479011,6.674998862,51,57,6,69,"C"
3.163479011,6.674998862,51,57,6,69,"B"
3.163479011,6.674998862,51,57,6,69,"C"
3.163479011,6.674998862,51,57,6,69,"C"
3.163479011,6.674998862,51,57,6,69,"C"
3.163479011,6.674998862,51,57,6,69,"D"
3.163479011,6.674998862,51,57,6,69,"C"
3.163479011,6.674998862,51,57,6,69,"C"
3.163478904,6.675007861,51,57,6,69,"C"
3.163469904,6.675007754,51,56,6,68,"C"
3.163469797,6.675016753,51,56,6,68,"C"
3.163469797,6.675016753,51,56,6,68,"B"
3.163460797,6.675016646,51,56,6,67,"B"
3.163460797,6.675016646,51,56,6,67,"B"
3.16346069,6.675025645,51,56,6,67,"B"
3.163451689,6.675025538,51,56,6,66,"B"
3.163451689,6.675025538,51,56,6,66,"B"
3.163451582,6.675034537,51,56,6,66,"B"
3.163451582,6.675034537,51,56,6,66,"A"
3.163442582,6.67503443,51,56,6,65,"A"
3.163442475,6.675043429,51,56,6,65,"A"
3.163433474,6.675043322,51,56,6,64,"A"
3.163433474,6.675043322,51,56,6,64,"B"
3.163433367,6.675052321,51,56,6,64,"B"
3.163424367,6.675052214,51,56,6,63,"B"
3.16342426,6.675061213,51,56,6,63,"B"
3.163424153,6.675070212,51,56,6,63,"B"
3.163424153,6.675070212,51,56,6,63,"C"
3.163415153,6.675070105,51,56,6,62,"C"
3.163415046,6.675079104,51,56,6,61,"C"
3.163415046,6.675079104,51,56,6,61,"C"
3.163414939,6.675088103,51,56,6,62,"C"
3.163414939,6.675088103,51,56,6,62,"B"
3.163414832,6.675097101,51,57,6,62,"B"
3.163414832,6.675097101,51,57,6,62,"C"
3.163414832,6.675097101,51,57,6,62,"C"
3.163414725,6.6751061,51,57,6,62,"C"
3.163414725,6.6751061,51,57,6,62,"C"
3.163414618,6.675115099,51,57,6,62,"C"
3.163423618,6.675115206,51,57,6,63,"C"
3.163423618,6.675115206,51,57,6,63,"D"
3.163423511,6.675124205,51,57,6,63,"D"
3.163423511,6.675124205,51,57,6,63,"E"
3.163432512,6.675124312,51,57,6,64,"E"
3.163432512,6.675124312,51,57,6,64,"D"
3.163432512,6.675124312,51,57,6,64,"D"
3.163432405,6.675133311,52,57,6,64,"D"
3.163441405,6.675133418,52,57,6,65,"D"
3.163441405,6.675133418,52,57,6,65,"C"
3.163441405,6.675133418,52,57,6,65,"D"
3.163450406,6.675133525,52,57,6,66,"D"
3.163450406,6.675133525,52,57,6,66,"D"
3.163450406,6.675133525,52,57,6,66,"D"
3.163450406,6.675133525,52,57,6,66,"D"
3.163450406,6.675133525,52,57,6,66,"D"
3.163450406,6.675133525,52,57,6,66,"D"
3.163450406,6.675133525,52,57,6,66,"E"
3.163459406,6.675133632,52,57,6,67,"E"
3.163459406,6.675133632,52,57,6,67,"D"
3.163459406,6.675133632,52,57,6,67,"E"
3.163459299,6.675142631,52,58,6,67,"E"
3.163459299,6.675142631,52,58,6,67,"D"
3.1634683,6.675142738,52,58,6,68,"D"
3.1634683,6.675142738,52,58,6,68,"D"
3.1634683,6.675142738,52,58,6,68,"D"
3.1634773,6.675142844,52,58,6,69,"D"
3.1634773,6.675142844,52,58,6,69,"D"
3.163486301,6.675142951,52,58,6,70,"D"
3.163486301,6.675142951,52,58,6,70,"C"
3.163495301,6.675143058,52,58,6,71,"C"
3.163495301,6.675143058,52,58,6,71,"D"
3.163504195,6.675152164,52,58,6,72,"D"
3.163504195,6.675152164,52,58,6,72,"D"
3.163513195,6.675152271,52,58,6,73,"D"
3.163513195,6.675152271,52,58,6,73,"D"
3.163522196,6.675152378,52,58,6,74,"D"
3.163522196,6.675152378,52,58,6,74,"C"
3.163522196,6.675152378,52,58,6,74,"D"
3.163531196,6.675152485,52,58,6,75,"D"
3.163531196,6.675152485,52,58,6,75,"E"
3.163540196,6.675152592,52,58,6,76,"E"
3.16354009,6.675161591,52,58,6,76,"E"
3.16354909,6.675161698,52,58,6,77,"E"
3.16354909,6.675161698,52,58,6,77,"E"
3.16355809,6.675161805,52,58,6,78,"E"
3.16355809,6.675161805,52,58,6,78,"E"
3.163567091,6.675161912,52,58,6,79,"E"
3.163567091,6.675161912,52,58,6,79,"E"
3.163575984,6.675171017,52,58,6,80,"E"
3.163575984,6.675171017,52,58,6,80,"D"
3.163584985,6.675171124,52,58,6,81,"D"
3.163584985,6.675171124,52,58,6,81,"E"
3.163593985,6.675171231,52,58,6,82,"E"
3.163593985,6.675171231,52,58,6,82,"E"
3.163602986,6.675171338,52,58,6,83,"E"
3.163602986,6.675171338,52,58,6,83,"D"
3.163611879,6.675180444,52,58,6,84,"D"
3.163611879,6.675180444,52,58,6,84,"D"
3.16362088,6.675180551,52,58,6,85,"D"
3.16362088,6.675180551,52,58,6,85,"D"
3.16362088,6.675180551,52,58,6,85,"C"
3.16362988,6.675180658,52,58,6,86,"C"
3.163638881,6.675180765,52,58,6,87,"C"
3.163638774,6.675189764,52,58,6,87,"C"
3.163647774,6.675189871,52,58,6,88,"C"
3.163647774,6.675189871,52,58,6,88,"C"
3.163656775,6.675189977,52,59,6,89,"C"
3.163656775,6.675189977,52,59,6,89,"C"
3.163665775,6.675190084,52,59,6,90,"C"
3.163665775,6.675190084,52,59,6,90,"C"
3.163674776,6.675190191,52,59,6,91,"C"
3.163674776,6.675190191,52,59,6,91,"D"
3.163674669,6.67519919,52,59,6,91,"D"
3.163683669,6.675199297,52,59,6,92,"D"
3.163683669,6.675199297,52,59,6,92,"D"
3.16369267,6.675199404,52,59,6,93,"D"
3.16370167,6.675199511,52,59,6,94,"D"
3.16370167,6.675199511,52,59,6,94,"D"
3.163701563,6.67520851,52,59,6,95,"D"
3.163710564,6.675208617,52,59,6,96,"D"
3.163710564,6.675208617,52,59,6,96,"D"
3.163719564,6.675208724,52,58,6,97,"D"
3.163719564,6.675208724,52,58,6,97,"E"
3.163728565,6.675208831,52,58,6,98,"E"
3.163728565,6.675208831,52,58,6,98,"E"
3.163737458,6.675217937,52,58,6,99,"E"
3.163737458,6.675217937,52,58,6,99,"E"
3.163746459,6.675218043,52,58,6,100,"E"
3.163755459,6.67521815,52,58,6,101,"E"
3.163764353,6.675227256,52,58,6,102,"E"
3.163764353,6.675227256,52,58,6,102,"E"
3.163773353,6.675227363,52,58,6,103,"E"
3.163773353,6.675227363,52,58,6,103,"F"
3.163782247,6.675236469,52,58,6,104,"F"
3.163782247,6.675236469,52,58,6,104,"E"
3.163791247,6.675236576,52,58,6,105,"E"
3.163791247,6.675236576,52,58,6,105,"F"
3.163800141,6.675245682,52,57,6,106,"F"
3.163800141,6.675245682,52,57,6,106,"F"
3.163809141,6.675245789,52,57,6,107,"F"
3.163818142,6.675245896,52,57,6,108,"F"
3.163818142,6.675245896,52,57,6,108,"E"
3.163827142,6.675246002,52,57,6,109,"E"
3.163827035,6.675255001,52,57,6,109,"F"
3.163836036,6.675255108,52,57,6,110,"F"
3.163836036,6.675255108,52,57,6,110,"E"
3.163845036,6.675255215,52,57,6,111,"E"
3.163845036,6.675255215,52,57,6,111,"E"
3.163854036,6.675255322,52,57,6,112,"E"
3.163854036,6.675255322,52,57,6,112,"E"
3.16386293,6.675264428,52,57,6,113,"E"
3.16387193,6.675264535,52,58,6,114,"E"
3.163880931,6.675264642,52,58,6,115,"E"
3.163880931,6.675264642,52,58,6,115,"E"
3.163889931,6.675264749,52,58,6,116,"E"
3.163889931,6.675264749,52,58,6,116,"F"
3.163898825,6.675273855,52,58,6,117,"F"
3.163898825,6.675273855,52,58,6,117,"E"
3.163907825,6.675273961,52,58,6,118,"E"
3.163916826,6.675274068,52,58,6,119,"E"
3.163916826,6.675274068,52,58,6,119,"F"
3.163925826,6.675274175,52,58,6,120,"F"
3.163925826,6.675274175,52,58,6,120,"E"
3.163934827,6.675274282,52,58,6,121,"E"
3.163934827,6.675274282,52,58,6,121,"E"
3.163943827,6.675274389,52,58,6,122,"E"
3.163943827,6.675274389,52,58,6,122,"F"
3.163952828,6.675274496,52,58,6,123,"F"
3.163952828,6.675274496,52,58,6,123,"E"
3.163961828,6.675274603,52,58,6,124,"E"
3.163961828,6.675274603,52,58,6,124,"E"
3.163970829,6.67527471,52,58,6,125,"E"
3.163970936,6.675265711,52,58,6,125,"E"
3.163970936,6.675265711,52,58,6,125,"E"
3.163970936,6.675265711,52,59,6,125,"E"
3.163979936,6.675265818,52,59,6,126,"E"
3.163979936,6.675265818,52,59,6,126,"E"
3.163980043,6.675256819,52,59,6,126,"E"
3.163989044,6.675256926,52,59,6,127,"E"
3.163989044,6.675256926,52,59,6,127,"F"
3.163989044,6.675256926,52,59,6,127,"E"
3.163998151,6.675248034,52,59,6,128,"E"
3.163998151,6.675248034,52,59,6,128,"E"
3.163998258,6.675239035,52,59,6,128,"E"
3.163998258,6.675239035,52,59,6,128,"E"
3.164007258,6.675239142,52,59,6,129,"E"
3.164007258,6.675239142,52,59,6,129,"E"
3.164007365,6.675230143,52,59,6,129,"E"
3.164007365,6.675230143,52,59,6,129,"E"
3.164016366,6.67523025,52,59,6,129,"E"
3.164016366,6.67523025,52,59,6,129,"D"
3.164016473,6.675221251,52,59,6,129,"D"
3.164016473,6.675221251,52,59,6,129,"E"
3.164016473,6.675221251,52,59,6,129,"E"
3.164025473,6.675221358,52,59,6,130,"E"
3.16402558,6.675212359,52,59,6,130,"E"
3.16402558,6.675212359,52,59,6,130,"E"
3.164025687,6.67520336,52,59,6,130,"E"
3.164034688,6.675203467,52,59,6,131,"E"
3.164034688,6.675203467,52,59,6,131,"E"
3.164034795,6.675194468,52,59,6,131,"E"
3.164034795,6.675194468,52,59,6,131,"E"
3.164034901,6.67518547,52,59,6,131,"D"
3.164034901,6.67518547,52,59,6,131,"E"
3.164035008,6.675176471,52,59,6,131,"E"
3.164035008,6.675176471,52,59,6,131,"F"
3.164035008,6.675176471,52,59,6,131,"F"
3.164035115,6.675167472,52,59,6,131,"F"
3.164035115,6.675167472,52,59,6,131,"E"
3.164035222,6.675158473,52,59,6,131,"E"
3.164035222,6.675158473,52,59,6,131,"F"
3.164035329,6.675149474,52,60,6,131,"F"
3.164035329,6.675149474,52,60,6,131,"E"
